storm_id,year,name,iso_time,nature,latitude,longitude,wmo_wind(knots),wmo_pressure(mb),wmo_agency,dist2land(km),landfall(km),usa_lat,usa_lon,usa_status,usa_wind,usa_pres,storm_category,sea_height(ft),storm_speed(knots),storm_direction(degrees)
1886259N21295,1886,NOT_NAMED,1886-09-25 09:00:00,TS,35.1318,-96.6737,,,,0,0.0,,,,,,,,18,29
1886259N21295,1886,NOT_NAMED,1886-09-25 12:00:00,TS,36.0,-96.0,,,,0,0.0,,,,,,,,24,32
1886259N21295,1886,NOT_NAMED,1886-09-25 15:00:00,TS,37.1625,-95.0803,,,,0,0.0,,,,,,,,30,33
1886277N14279,1886,NOT_NAMED,1886-10-12 21:00:00,TS,29.6114,-93.324,,,,22,0.0,29.6446,-93.4554,hurricane,105.0,,3.0,,13,333
1886277N14279,1886,NOT_NAMED,1886-10-12 22:00:00,TS,29.8199,-93.4343,105.0,,hurdat_atl,0,0.0,29.8,-93.5,hurricane,105.0,,3.0,,14,335
1886277N14279,1886,NOT_NAMED,1886-10-13 00:00:00,TS,30.2333,-93.6667,75.0,,hurdat_atl,0,0.0,30.1,-93.6,hurricane,75.0,,1.0,,13,331
1886277N14279,1886,NOT_NAMED,1886-10-13 03:00:00,TS,30.797,-94.0707,,,,0,0.0,30.5754,-93.6926,hurricane,70.0,,1.0,,13,338
1886277N14279,1886,NOT_NAMED,1886-10-13 06:00:00,TS,31.4333,-94.2333,65.0,,hurdat_atl,0,0.0,31.1,-93.7,hurricane,65.0,,1.0,,15,8
1886277N14279,1886,NOT_NAMED,1886-10-13 09:00:00,TS,32.2371,-93.8302,,,,0,0.0,31.7074,-93.6524,hurricane,57.0,,0.0,,20,25
1886277N14279,1886,NOT_NAMED,1886-10-13 12:00:00,TS,33.22,-93.26,50.0,,hurdat_atl,0,0.0,32.3,-93.5,tropical storm,50.0,,0.0,,21,15
1886277N14279,1886,NOT_NAMED,1886-10-13 15:00:00,TS,34.2957,-93.1639,,,,0,0.0,32.7853,-93.2331,tropical storm,42.0,,0.0,,25,359
1886277N14279,1886,NOT_NAMED,1886-10-13 18:00:00,MX,35.7333,-93.3,35.0,,hurdat_atl,0,0.0,33.2,-92.9,tropical storm,35.0,,0.0,,39,1
1886277N14279,1886,NOT_NAMED,1886-10-13 21:00:00,ET,38.2003,-93.0607,,,,0,0.0,,,tropical storm,,,-1.0,,38,12
1886277N14279,1886,NOT_NAMED,1886-10-14 00:00:00,ET,39.4,-92.3,,,,0,0.0,,,,,,-1.0,,27,22
1886277N14279,1886,NOT_NAMED,1886-10-14 03:00:00,ET,40.6829,-91.7835,,,,0,0.0,,,,,,-1.0,,27,25
1886277N14279,1886,NOT_NAMED,1886-10-14 06:00:00,ET,41.8,-90.8,,,,0,0.0,,,,,,-1.0,,29,51
1886277N14279,1886,NOT_NAMED,1886-10-14 09:00:00,ET,42.4954,-88.8139,,,,0,0.0,,,,,,-1.0,,35,70
1886277N14279,1886,NOT_NAMED,1886-10-14 12:00:00,ET,43.0,-86.4,,,,0,0.0,,,,,,-1.0,,36,72
1886277N14279,1886,NOT_NAMED,1886-10-14 15:00:00,ET,43.6,-84.1161,,,,0,0.0,,,,,,-1.0,,34,69
1886277N14279,1886,NOT_NAMED,1886-10-14 18:00:00,ET,44.2,-82.0,,,,0,0.0,,,,,,-1.0,,30,67
1886277N14279,1886,NOT_NAMED,1886-10-14 21:00:00,ET,44.8013,-80.2554,,,,0,0.0,,,,,,-1.0,,26,63
1886277N14279,1886,NOT_NAMED,1886-10-15 00:00:00,ET,45.4,-78.7,,,,0,0.0,,,,,,-1.0,,25,62
1886277N14279,1886,NOT_NAMED,1886-10-15 03:00:00,ET,45.9663,-77.1243,,,,0,0.0,,,,,,-1.0,,25,64
1887135N29296,1887,NOT_NAMED,1887-05-19 18:00:00,ET,44.0,-63.5,35.0,,hurdat_atl,45,0.0,44.0,-63.5,extratropical systems,35.0,,-4.0,,28,34
1887135N29296,1887,NOT_NAMED,1887-05-19 21:00:00,ET,45.3235,-62.2446,,,,0,0.0,45.3235,-62.2446,extratropical systems,35.0,,-4.0,,37,35
1887135N29296,1887,NOT_NAMED,1887-05-20 00:00:00,ET,47.0,-60.5,35.0,,hurdat_atl,11,0.0,47.0,-60.5,extratropical systems,35.0,,-4.0,,45,37
1887135N29296,1887,NOT_NAMED,1887-05-20 03:00:00,ET,48.9471,-58.218,,,,0,0.0,48.9471,-58.218,extratropical systems,35.0,,-4.0,,52,39
1887162N20274,1887,NOT_NAMED,1887-06-14 09:00:00,TS,29.0388,-89.3092,,,,11,0.0,30.5469,-88.7302,tropical storm,32.0,,-1.0,,6,293
1887201N12302,1887,NOT_NAMED,1887-07-27 15:00:00,TS,30.2625,-86.5833,75.0,,hurdat_atl,11,0.0,30.4,-86.6,hurricane,75.0,,1.0,,11,20
1887201N12302,1887,NOT_NAMED,1887-07-27 18:00:00,TS,30.7667,-86.3333,65.0,,hurdat_atl,0,0.0,30.9,-86.3,hurricane,65.0,,1.0,,10,26
1887201N12302,1887,NOT_NAMED,1887-07-27 21:00:00,TS,31.1402,-86.0909,,,,0,0.0,31.334,-86.0328,hurricane,57.0,,0.0,,8,31
1887201N12302,1887,NOT_NAMED,1887-07-28 00:00:00,TS,31.4333,-85.8667,50.0,,hurdat_atl,0,0.0,31.7,-85.8,tropical storm,50.0,,0.0,,7,33
1887201N12302,1887,NOT_NAMED,1887-07-28 03:00:00,TS,31.7149,-85.6615,,,,0,0.0,32.0224,-85.5922,tropical storm,45.0,,0.0,,6,33
1887201N12302,1887,NOT_NAMED,1887-07-28 06:00:00,TS,31.9667,-85.4667,40.0,,hurdat_atl,0,0.0,32.3,-85.4,tropical storm,40.0,,0.0,,6,34
1887201N12302,1887,NOT_NAMED,1887-07-28 09:00:00,TS,32.1924,-85.2763,,,,0,0.0,32.5349,-85.2145,tropical storm,37.0,,0.0,,5,40
1887201N12302,1887,NOT_NAMED,1887-07-28 12:00:00,TS,32.36,-85.08,35.0,,hurdat_atl,0,0.0,32.8,-85.0,tropical storm,35.0,,0.0,,5,47
1887201N12302,1887,NOT_NAMED,1887-07-28 15:00:00,TS,32.5201,-84.8679,,,,0,0.0,33.1677,-84.7209,tropical storm,32.0,,-1.0,,4,64
1887201N12302,1887,NOT_NAMED,1887-07-28 18:00:00,TS,32.5333,-84.6667,30.0,,hurdat_atl,0,0.0,33.6,-84.4,tropical depression,30.0,,-1.0,,5,148
1887201N12302,1887,NOT_NAMED,1887-07-28 21:00:00,TS,32.065,-84.5224,,,,0,0.0,,,tropical depression,,,-1.0,,6,138
1887201N12302,1887,NOT_NAMED,1887-07-29 00:00:00,TS,32.1,-84.2,,,,0,0.0,,,,,,,,6,79
1887201N12302,1887,NOT_NAMED,1887-07-29 03:00:00,TS,32.1725,-83.8502,,,,0,0.0,,,,,,,,6,80
1887201N12302,1887,NOT_NAMED,1887-07-29 06:00:00,TS,32.2,-83.5,,,,0,0.0,,,,,,,,6,95
1887201N12302,1887,NOT_NAMED,1887-07-29 09:00:00,TS,32.1224,-83.1923,,,,0,0.0,,,,,,,,5,111
1887201N12302,1887,NOT_NAMED,1887-07-29 12:00:00,TS,32.0,-82.9,,,,0,0.0,,,,,,,,6,112
1887201N12302,1887,NOT_NAMED,1887-07-29 15:00:00,TS,31.9076,-82.5549,,,,0,0.0,,,,,,,,5,111
1887201N12302,1887,NOT_NAMED,1887-07-29 18:00:00,TS,31.8,-82.3,,,,0,0.0,,,,,,,,4,133
1887201N12302,1887,NOT_NAMED,1887-07-29 21:00:00,TS,31.6599,-82.2402,,,,0,0.0,,,,,,,,3,0
1887244N24279,1887,NOT_NAMED,1887-09-04 03:00:00,TS,25.75,-81.3976,,,,10,0.0,,,,,,-1.0,,5,50
1887255N13303,1887,NOT_NAMED,1887-09-21 15:00:00,TS,26.0833,-97.1061,,,,11,0.0,26.0999,-97.0303,hurricane,75.0,,1.0,,4,255
1887255N13303,1887,NOT_NAMED,1887-09-21 17:00:00,TS,26.0469,-97.2519,75.0,973.0,hurdat_atl,0,0.0,26.1,-97.2,hurricane,75.0,973.0,1.0,,4,256
1887255N13303,1887,NOT_NAMED,1887-09-21 18:00:00,TS,26.0333,-97.3333,75.0,973.0,hurdat_atl,0,0.0,26.1,-97.3,hurricane,75.0,973.0,1.0,,4,263
1887255N13303,1887,NOT_NAMED,1887-09-21 21:00:00,TS,26.0105,-97.5681,,,,0,0.0,26.0695,-97.606,hurricane,67.0,,1.0,,4,261
1887255N13303,1887,NOT_NAMED,1887-09-22 00:00:00,TS,25.9667,-97.8,60.0,,hurdat_atl,0,0.0,26.0,-97.9,tropical storm,60.0,,0.0,,4,253
1887255N13303,1887,NOT_NAMED,1887-09-22 03:00:00,TS,25.8816,-98.0308,,,,0,0.0,25.9149,-98.1575,tropical storm,52.0,,0.0,,5,245
1887255N13303,1887,NOT_NAMED,1887-09-22 06:00:00,TS,25.7667,-98.2667,45.0,,hurdat_atl,0,0.0,25.8,-98.4,tropical storm,45.0,,0.0,,5,241
1887255N13303,1887,NOT_NAMED,1887-09-22 09:00:00,TS,25.6556,-98.4889,,,,0,0.0,25.6724,-98.6348,tropical storm,40.0,,0.0,,5,239
1887255N13303,1887,NOT_NAMED,1887-09-22 12:00:00,TS,25.5,-98.7667,35.0,,hurdat_atl,0,0.0,25.5,-98.9,tropical storm,35.0,,0.0,,7,237
1887255N13303,1887,NOT_NAMED,1887-09-22 15:00:00,TS,25.2721,-99.1514,,,,0,0.0,25.2678,-99.2304,tropical storm,32.0,,-1.0,,9,236
1887282N19300,1887,NOT_NAMED,1887-10-19 03:00:00,TS,29.0845,-90.4166,,,,14,0.0,29.1981,-90.2851,hurricane,72.0,,1.0,,8,35
1887282N19300,1887,NOT_NAMED,1887-10-19 06:00:00,TS,29.4,-90.1667,65.0,,hurdat_atl,0,0.0,29.5,-90.0,hurricane,65.0,,1.0,,8,38
1887282N19300,1887,NOT_NAMED,1887-10-19 09:00:00,TS,29.7265,-89.8346,,,,0,0.0,29.8408,-89.5914,hurricane,60.0,,0.0,,10,47
1887282N19300,1887,NOT_NAMED,1887-10-19 12:00:00,TS,30.0667,-89.3333,55.0,,hurdat_atl,22,0.0,30.2,-89.1,tropical storm,55.0,,0.0,,13,57
1887282N19300,1887,NOT_NAMED,1887-10-19 15:00:00,TS,30.4223,-88.6034,,,,0,0.0,30.5565,-88.6243,tropical storm,50.0,,0.0,,15,63
1887282N19300,1887,NOT_NAMED,1887-10-19 18:00:00,TS,30.7667,-87.7333,45.0,,hurdat_atl,0,0.0,30.9,-88.0,tropical storm,45.0,,0.0,,16,67
1887282N19300,1887,NOT_NAMED,1887-10-19 21:00:00,TS,31.0686,-86.8667,,,,0,0.0,31.2003,-87.1169,tropical storm,40.0,,0.0,,16,68
1887282N19300,1887,NOT_NAMED,1887-10-20 00:00:00,TS,31.3667,-85.9667,35.0,,hurdat_atl,0,0.0,31.5,-86.1,tropical storm,35.0,,0.0,,17,68
1887282N19300,1887,NOT_NAMED,1887-10-20 03:00:00,TS,31.6923,-85.0397,,,,0,0.0,31.835,-85.0772,tropical storm,32.0,,-1.0,,17,67
1887282N19300,1887,NOT_NAMED,1887-10-20 06:00:00,TS,32.0333,-84.1333,30.0,,hurdat_atl,0,0.0,32.2,-84.1,tropical depression,30.0,,-1.0,,15,67
1887282N19300,1887,NOT_NAMED,1887-10-20 09:00:00,TS,32.2773,-83.4018,,,,0,0.0,32.5447,-83.3412,tropical depression,30.0,,-1.0,,15,63
1887282N19300,1887,NOT_NAMED,1887-10-20 12:00:00,TS,32.7333,-82.5,30.0,,hurdat_atl,0,0.0,33.0,-82.5,tropical depression,30.0,,-1.0,,24,54
1887282N19300,1887,NOT_NAMED,1887-10-20 15:00:00,TS,33.7026,-81.0674,,,,0,0.0,33.6628,-81.2909,tropical depression,30.0,,-1.0,,33,51
1887282N19300,1887,NOT_NAMED,1887-10-20 18:00:00,TS,34.7667,-79.4333,30.0,,hurdat_atl,0,0.0,34.4,-79.9,tropical depression,30.0,,-1.0,,31,55
1887282N19300,1887,NOT_NAMED,1887-10-20 21:00:00,TS,35.4669,-77.9919,,,,0,0.0,35.0107,-78.532,tropical depression,32.0,,-1.0,,27,60
1887282N19300,1887,NOT_NAMED,1887-10-21 00:00:00,ET,36.1333,-76.5667,35.0,,hurdat_atl,0,0.0,35.7,-77.1,extratropical systems,35.0,,-4.0,,29,59
1887282N19300,1887,NOT_NAMED,1887-10-21 21:00:00,ET,44.2466,-67.4012,,,,36,0.0,44.1115,-67.1992,extratropical systems,45.0,,-4.0,,50,32
1887303N27274,1887,NOT_NAMED,1887-10-30 00:00:00,TS,28.0,-83.0,40.0,,hurdat_atl,14,0.0,28.0,-83.0,tropical storm,40.0,,0.0,,14,59
1887303N27274,1887,NOT_NAMED,1887-10-30 01:00:00,TS,28.1,-82.8,40.0,,hurdat_atl,0,0.0,28.1,-82.8,tropical storm,40.0,,0.0,,14,58
1887303N27274,1887,NOT_NAMED,1887-10-30 03:00:00,TS,28.3725,-82.3204,,,,0,0.0,28.3725,-82.3204,tropical storm,37.0,,0.0,,17,55
1887303N27274,1887,NOT_NAMED,1887-10-30 06:00:00,TS,28.9,-81.5,35.0,,hurdat_atl,0,0.0,28.9,-81.5,tropical storm,35.0,,0.0,,17,53
1888168N28267,1888,NOT_NAMED,1888-06-17 09:00:00,TS,28.7333,-95.8001,,,,9,0.0,28.8425,-95.8576,hurricane,60.0,,0.0,,4,325
1888168N28267,1888,NOT_NAMED,1888-06-17 12:00:00,TS,28.9,-95.9333,50.0,,hurdat_atl,0,0.0,29.0,-96.0,tropical storm,50.0,,0.0,,4,325
1888168N28267,1888,NOT_NAMED,1888-06-17 15:00:00,TS,29.0733,-96.0717,,,,0,0.0,29.185,-96.1575,tropical storm,45.0,,0.0,,4,327
1888168N28267,1888,NOT_NAMED,1888-06-17 18:00:00,TS,29.2667,-96.2,40.0,,hurdat_atl,0,0.0,29.4,-96.3,tropical storm,40.0,,0.0,,5,334
1888168N28267,1888,NOT_NAMED,1888-06-17 21:00:00,TS,29.495,-96.3075,,,,0,0.0,29.6425,-96.4076,tropical storm,37.0,,0.0,,5,340
1888168N28267,1888,NOT_NAMED,1888-06-18 00:00:00,TS,29.7333,-96.4,35.0,,hurdat_atl,0,0.0,29.9,-96.5,tropical storm,35.0,,0.0,,5,341
1888168N28267,1888,NOT_NAMED,1888-06-18 03:00:00,TS,29.9475,-96.4859,,,,0,0.0,30.1425,-96.6075,tropical storm,32.0,,-1.0,,5,341
1888168N28267,1888,NOT_NAMED,1888-06-18 06:00:00,TS,30.2091,-96.5909,30.0,,hurdat_atl,0,0.0,30.4,-96.7,tropical depression,30.0,,-1.0,,6,342
1888168N28267,1888,NOT_NAMED,1888-06-18 09:00:00,TS,30.5415,-96.7094,,,,0,0.0,30.715,-96.7799,tropical depression,30.0,,-1.0,,7,347
1888168N28267,1888,NOT_NAMED,1888-06-18 12:00:00,TS,30.8571,-96.7714,30.0,,hurdat_atl,0,0.0,31.0,-96.8,tropical depression,30.0,,-1.0,,6,358
1888168N28267,1888,NOT_NAMED,1888-06-18 15:00:00,TS,31.1825,-96.7276,,,,0,0.0,31.1825,-96.7276,tropical depression,27.0,,-1.0,,5,18
1888178N26267,1888,NOT_NAMED,1888-06-27 00:00:00,TS,28.8,-89.5,,,,34,0.0,,,,,,-1.0,,10,58
1888178N26267,1888,NOT_NAMED,1888-06-27 09:00:00,TS,30.0726,-87.9704,,,,11,0.0,,,,,,-1.0,,13,44
1888178N26267,1888,NOT_NAMED,1888-06-27 12:00:00,TS,30.5,-87.5,,,,0,0.0,,,,,,-1.0,,10,44
1888178N26267,1888,NOT_NAMED,1888-06-27 15:00:00,TS,30.7797,-87.1692,,,,0,0.0,,,,,,-1.0,,7,46
1888178N26267,1888,NOT_NAMED,1888-06-27 18:00:00,TS,31.0,-86.9,,,,0,0.0,,,,,,-1.0,,7,46
1888178N26267,1888,NOT_NAMED,1888-06-27 21:00:00,TS,31.2499,-86.5998,,,,0,0.0,,,,,,-1.0,,7,46
1888178N26267,1888,NOT_NAMED,1888-06-28 00:00:00,TS,31.5,-86.3,,,,0,0.0,,,,,,-1.0,,7,46
1888178N26267,1888,NOT_NAMED,1888-06-28 03:00:00,TS,31.75,-85.9924,,,,0,0.0,,,,,,-1.0,,7,46
1888178N26267,1888,NOT_NAMED,1888-06-28 06:00:00,TS,32.0,-85.7,,,,0,0.0,,,,,,-1.0,,7,43
1888178N26267,1888,NOT_NAMED,1888-06-28 09:00:00,TS,32.2501,-85.4402,,,,0,0.0,,,,,,-1.0,,7,40
1888187N26266,1888,NOT_NAMED,1888-07-05 16:00:00,TS,28.8,-95.6,50.0,,hurdat_atl,9,0.0,28.8,-95.6,tropical storm,50.0,,0.0,,9,0
1888187N26266,1888,NOT_NAMED,1888-07-05 18:00:00,TS,29.1,-95.6,45.0,,hurdat_atl,0,0.0,29.1,-95.6,tropical storm,45.0,,0.0,,9,0
1888187N26266,1888,NOT_NAMED,1888-07-05 21:00:00,TS,29.55,-95.6064,,,,0,0.0,29.55,-95.6064,tropical storm,42.0,,0.0,,9,0
1888187N26266,1888,NOT_NAMED,1888-07-06 00:00:00,TS,30.0,-95.6,40.0,,hurdat_atl,0,0.0,30.0,-95.6,tropical storm,40.0,,0.0,,9,2
1888187N26266,1888,NOT_NAMED,1888-07-06 03:00:00,TS,30.435,-95.5575,,,,0,0.0,30.435,-95.5575,tropical storm,37.0,,0.0,,9,5
1888187N26266,1888,NOT_NAMED,1888-07-06 06:00:00,TS,30.9,-95.5,35.0,,hurdat_atl,0,0.0,30.9,-95.5,tropical storm,35.0,,0.0,,10,5
1888187N26266,1888,NOT_NAMED,1888-07-06 09:00:00,TS,31.43,-95.4476,,,,0,0.0,31.43,-95.4476,tropical storm,32.0,,-1.0,,11,5
1888228N23289,1888,NOT_NAMED,1888-08-16 19:00:00,TS,25.8454,-80.0667,110.0,,hurdat_atl,0,0.0,25.8,-80.1,hurricane,110.0,,3.0,,11,293
1888228N23289,1888,NOT_NAMED,1888-08-16 21:00:00,TS,25.9845,-80.429,,,,0,0.0,25.9769,-80.4434,hurricane,99.0,,3.0,,10,292
1888228N23289,1888,NOT_NAMED,1888-08-17 00:00:00,TS,26.1667,-80.9333,85.0,,hurdat_atl,0,0.0,26.2,-80.9,hurricane,85.0,,2.0,,10,291
1888228N23289,1888,NOT_NAMED,1888-08-17 03:00:00,TS,26.3565,-81.4827,,,,0,0.0,26.4136,-81.424,hurricane,77.0,,1.0,,11,290
1888228N23289,1888,NOT_NAMED,1888-08-17 06:00:00,TS,26.5333,-82.0667,70.0,,hurdat_atl,9,0.0,26.6,-82.0,hurricane,70.0,,1.0,,11,288
1888228N23289,1888,NOT_NAMED,1888-08-19 15:00:00,TS,29.0272,-90.5248,,,,14,0.0,29.0158,-90.6659,hurricane,95.0,,2.0,,5,330
1888228N23289,1888,NOT_NAMED,1888-08-19 16:00:00,TS,29.1,-90.576,95.0,,hurdat_atl,0,0.0,29.1,-90.7,hurricane,95.0,,2.0,,6,327
1888228N23289,1888,NOT_NAMED,1888-08-19 18:00:00,TS,29.2667,-90.7,85.0,,hurdat_atl,0,0.0,29.3,-90.8,hurricane,85.0,,2.0,,5,330
1888228N23289,1888,NOT_NAMED,1888-08-19 21:00:00,TS,29.4905,-90.8325,,,,0,0.0,29.587,-90.8734,hurricane,80.0,,1.0,,5,338
1888228N23289,1888,NOT_NAMED,1888-08-20 00:00:00,TS,29.7667,-90.9333,75.0,,hurdat_atl,0,0.0,29.9,-90.9,hurricane,75.0,,1.0,,7,343
1888228N23289,1888,NOT_NAMED,1888-08-20 03:00:00,TS,30.1525,-91.0599,,,,0,0.0,30.2625,-90.9574,hurricane,72.0,,1.0,,9,347
1888228N23289,1888,NOT_NAMED,1888-08-20 06:00:00,TS,30.6333,-91.1667,70.0,,hurdat_atl,0,0.0,30.7,-91.0,hurricane,70.0,,1.0,,10,351
1888228N23289,1888,NOT_NAMED,1888-08-20 09:00:00,TS,31.165,-91.2562,,,,0,0.0,31.205,-91.0223,hurricane,67.0,,1.0,,11,355
1888228N23289,1888,NOT_NAMED,1888-08-20 12:00:00,TS,31.7667,-91.2667,65.0,,hurdat_atl,0,0.0,31.8,-91.0,hurricane,65.0,,1.0,,13,3
1888228N23289,1888,NOT_NAMED,1888-08-20 15:00:00,TS,32.4107,-91.1788,,,,0,0.0,32.4624,-90.9517,hurricane,62.0,,0.0,,14,11
1888228N23289,1888,NOT_NAMED,1888-08-20 18:00:00,TS,33.1,-90.9667,60.0,,hurdat_atl,0,0.0,33.2,-90.8,tropical storm,60.0,,0.0,,14,14
1888228N23289,1888,NOT_NAMED,1888-08-20 21:00:00,TS,33.7872,-90.7586,,,,0,0.0,33.9758,-90.6041,tropical storm,57.0,,0.0,,16,23
1888228N23289,1888,NOT_NAMED,1888-08-21 00:00:00,TS,34.5333,-90.2333,55.0,,hurdat_atl,0,0.0,34.8,-90.1,tropical storm,55.0,,0.0,,21,40
1888228N23289,1888,NOT_NAMED,1888-08-21 03:00:00,TS,35.3769,-89.1565,,,,0,0.0,35.6579,-89.1083,tropical storm,52.0,,0.0,,26,50
1888228N23289,1888,NOT_NAMED,1888-08-21 06:00:00,TS,36.2333,-87.7667,50.0,,hurdat_atl,0,0.0,36.5,-87.8,tropical storm,50.0,,0.0,,27,53
1888228N23289,1888,NOT_NAMED,1888-08-21 09:00:00,TS,37.0239,-86.4601,,,,0,0.0,37.277,-86.5014,tropical storm,47.0,,0.0,,27,56
1888228N23289,1888,NOT_NAMED,1888-08-21 12:00:00,TS,37.7667,-84.9667,45.0,,hurdat_atl,0,0.0,38.0,-85.0,tropical storm,45.0,,0.0,,29,61
1888228N23289,1888,NOT_NAMED,1888-08-21 15:00:00,TS,38.4481,-83.2089,,,,0,0.0,38.6608,-83.2945,tropical storm,45.0,,0.0,,32,66
1888228N23289,1888,NOT_NAMED,1888-08-21 18:00:00,TS,39.1,-81.2,45.0,,hurdat_atl,0,0.0,39.3,-81.3,tropical storm,45.0,,0.0,,35,68
1888228N23289,1888,NOT_NAMED,1888-08-21 21:00:00,TS,39.7383,-78.9985,,,,0,0.0,39.9504,-78.9725,tropical storm,42.0,,0.0,,37,70
1888228N23289,1888,NOT_NAMED,1888-08-22 00:00:00,MX,40.4,-76.6667,40.0,,hurdat_atl,0,0.0,40.6,-76.5,tropical storm,40.0,,0.0,,39,69
1888228N23289,1888,NOT_NAMED,1888-08-22 03:00:00,MX,41.1303,-74.2666,,,,0,0.0,41.2489,-74.0655,tropical storm,40.0,,0.0,,38,67
1888228N23289,1888,NOT_NAMED,1888-08-22 06:00:00,MX,41.8667,-71.9667,40.0,,hurdat_atl,0,0.0,41.9,-71.8,tropical storm,40.0,,0.0,,35,67
1888228N23289,1888,NOT_NAMED,1888-08-22 15:00:00,ET,43.9331,-66.5933,,,,31,0.0,43.9312,-66.6064,extratropical systems,50.0,,-4.0,,25,53
1888228N23289,1888,NOT_NAMED,1888-08-22 18:00:00,ET,44.7,-65.3,50.0,,hurdat_atl,0,0.0,44.7,-65.3,extratropical systems,50.0,,-4.0,,24,50
1888228N23289,1888,NOT_NAMED,1888-08-22 21:00:00,ET,45.4483,-64.009,,,,0,0.0,45.4483,-64.009,extratropical systems,50.0,,-4.0,,23,49
1888228N23289,1888,NOT_NAMED,1888-08-23 00:00:00,ET,46.2,-62.8,50.0,,hurdat_atl,0,0.0,46.2,-62.8,extratropical systems,50.0,,-4.0,,23,48
1888228N23289,1888,NOT_NAMED,1888-08-23 15:00:00,ET,49.9234,-58.0359,,,,13,0.0,49.9234,-58.0359,extratropical systems,45.0,,-4.0,,19,41
1888228N23289,1888,NOT_NAMED,1888-08-23 18:00:00,ET,50.6,-57.1,45.0,,hurdat_atl,0,0.0,50.6,-57.1,extratropical systems,45.0,,-4.0,,17,39
1888228N23289,1888,NOT_NAMED,1888-08-23 21:00:00,ET,51.2142,-56.3648,,,,0,0.0,51.2142,-56.3648,extratropical systems,42.0,,-4.0,,14,34
1888250N24288,1888,NOT_NAMED,1888-09-08 00:00:00,TS,26.5333,-79.6667,45.0,,hurdat_atl,39,0.0,26.7,-80.1,tropical storm,45.0,,0.0,,11,296
1888250N24288,1888,NOT_NAMED,1888-09-08 03:00:00,TS,26.7633,-80.2413,,,,0,0.0,26.9501,-80.615,tropical storm,40.0,,0.0,,11,296
1888250N24288,1888,NOT_NAMED,1888-09-08 06:00:00,TS,27.0333,-80.8,35.0,,hurdat_atl,0,0.0,27.2,-81.1,tropical storm,35.0,,0.0,,11,304
1888250N24288,1888,NOT_NAMED,1888-09-08 09:00:00,TS,27.3939,-81.2892,,,,0,0.0,27.4423,-81.4803,tropical storm,35.0,,0.0,,11,313
1888250N24288,1888,NOT_NAMED,1888-09-08 12:00:00,TS,27.8,-81.7333,35.0,1002.0,hurdat_atl,0,0.0,27.7,-81.8,tropical storm,35.0,1002.0,0.0,,12,315
1888250N24288,1888,NOT_NAMED,1888-09-08 15:00:00,TS,28.2227,-82.2244,,,,0,0.0,28.015,-82.1373,tropical storm,37.0,,0.0,,11,317
1888250N24288,1888,NOT_NAMED,1888-09-08 18:00:00,TS,28.6,-82.5667,40.0,,hurdat_atl,0,0.0,28.3,-82.4,tropical storm,40.0,,0.0,,7,332
1888250N24288,1888,NOT_NAMED,1888-09-08 21:00:00,TS,28.8407,-82.5967,,,,0,0.0,28.4499,-82.5229,tropical storm,42.0,,0.0,,5,7
1888250N24288,1888,NOT_NAMED,1888-09-09 00:00:00,TS,29.0667,-82.5,45.0,,hurdat_atl,0,0.0,28.6,-82.6,tropical storm,45.0,,0.0,,6,13
1888250N24288,1888,NOT_NAMED,1888-09-09 03:00:00,TS,29.3864,-82.4432,,,,0,0.0,28.8551,-82.7648,tropical storm,47.0,,0.0,,7,0
1888250N24288,1888,NOT_NAMED,1888-09-09 06:00:00,TS,29.7667,-82.5,50.0,999.0,hurdat_atl,0,0.0,29.2,-82.9,tropical storm,50.0,999.0,0.0,,9,333
1888250N24288,1888,NOT_NAMED,1888-09-09 09:00:00,TS,30.179,-82.9081,,,,0,0.0,29.6124,-82.967,tropical storm,47.0,,0.0,,11,325
1888250N24288,1888,NOT_NAMED,1888-09-09 12:00:00,TS,30.6333,-83.2,45.0,,hurdat_atl,0,0.0,30.1,-82.9,tropical storm,45.0,,0.0,,9,358
1888250N24288,1888,NOT_NAMED,1888-09-09 15:00:00,TS,31.1133,-82.9234,,,,0,0.0,30.62,-82.66,tropical storm,42.0,,0.0,,12,34
1888250N24288,1888,NOT_NAMED,1888-09-09 18:00:00,TS,31.6333,-82.4,40.0,,hurdat_atl,0,0.0,31.2,-82.3,tropical storm,40.0,,0.0,,14,38
1888250N24288,1888,NOT_NAMED,1888-09-09 21:00:00,TS,32.1849,-81.9479,,,,0,0.0,31.8274,-81.9221,tropical storm,37.0,,0.0,,14,35
1888250N24288,1888,NOT_NAMED,1888-09-10 00:00:00,TS,32.7667,-81.4667,35.0,,hurdat_atl,0,0.0,32.5,-81.5,tropical storm,35.0,,0.0,,15,35
1888250N24288,1888,NOT_NAMED,1888-09-10 03:00:00,TS,33.3765,-80.9714,,,,0,0.0,33.2149,-81.0574,tropical storm,35.0,,0.0,,15,35
1888250N24288,1888,NOT_NAMED,1888-09-10 06:00:00,TS,33.9667,-80.4667,35.0,,hurdat_atl,0,0.0,33.9,-80.6,tropical storm,35.0,,0.0,,14,37
1888250N24288,1888,NOT_NAMED,1888-09-10 09:00:00,TS,34.4991,-79.9513,,,,0,0.0,34.4873,-80.1493,tropical storm,35.0,,0.0,,13,40
