state,county,cat_1_count,cat_2_count,cat_3_count,cat_4_count,cat_5_count,hurricane_count,tropical_storm_count,extratropical_system_count,tropical_depression_count,low_count,subtropical_depression_count,dissipating_storm_count,cases,previous_cases,2019_population,change_in_case_ratio
New York,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,362.0,352.0,109777.0,9.100000000000023
New York,Westchester,0,0,0,0,0,0,2,3,0,0,0,0,36271.0,36048.0,967506.0,23.0
New York,Chautauqua,0,0,0,0,0,0,0,1,0,0,0,0,258.0,241.0,126903.0,13.400000000000006
New York,Montgomery,0,0,0,0,0,0,0,1,0,0,0,0,177.0,160.0,49221.0,34.5
New York,Warren,0,0,0,0,0,0,0,3,0,0,0,0,312.0,302.0,63944.0,15.599999999999966
New York,Madison,0,0,0,0,0,0,1,0,0,0,0,0,413.0,405.0,70941.0,11.300000000000068
New York,Oneida,0,0,0,0,0,0,0,0,1,0,0,0,2175.0,2103.0,228671.0,31.399999999999977
New York,Herkimer,0,0,0,0,0,0,0,0,1,0,0,0,277.0,262.0,61319.0,24.399999999999977
New York,Hamilton,0,0,0,0,0,0,0,0,1,0,0,0,8.0,7.0,4416.0,22.69999999999999
New York,Essex,0,0,0,0,0,0,0,0,1,0,0,0,64.0,63.0,36885.0,2.6999999999999886
New York,Clinton,0,0,0,0,0,0,0,0,2,0,0,0,129.0,127.0,80485.0,2.5
New York,Orleans,0,0,0,0,0,0,0,2,0,0,0,0,298.0,295.0,40352.0,7.399999999999977
New York,Rockland,0,0,0,0,0,0,1,0,0,0,0,0,13954.0,13893.0,325789.0,18.700000000000728
New York,Sullivan,0,0,0,0,0,0,0,1,1,0,0,0,1490.0,1484.0,75432.0,8.0
New York,Livingston,0,0,0,0,0,0,0,1,1,0,0,0,176.0,170.0,62914.0,9.5
New York,Monroe,0,0,0,0,0,0,0,1,1,0,0,0,5003.0,4822.0,741770.0,24.399999999999977
New York,St. Lawrence,0,0,0,0,0,0,0,2,0,0,0,0,263.0,262.0,107740.0,0.9000000000000057
New York,Franklin,0,0,0,0,0,0,0,1,0,0,0,0,54.0,50.0,50022.0,8.0
Connecticut,Hartford,1,0,0,0,0,1,3,0,1,0,0,0,12826.0,12711.0,891720.0,12.899999999999864
Connecticut,New Haven,0,0,1,0,0,1,3,0,0,0,0,0,13240.0,13100.0,854757.0,16.40000000000009
Connecticut,New London,0,0,0,0,0,0,1,1,0,0,0,0,1467.0,1421.0,265206.0,17.40000000000009
Connecticut,Middlesex,1,0,0,0,0,1,1,0,0,0,0,0,1408.0,1391.0,162436.0,10.5
Connecticut,Windham,1,0,0,0,0,1,2,1,0,0,0,0,745.0,716.0,116782.0,24.799999999999955
Connecticut,Tolland,0,0,0,0,0,0,0,3,0,0,0,0,1056.0,1053.0,150721.0,2.0
Connecticut,Litchfield,0,0,0,0,0,0,0,1,0,0,0,0,1618.0,1600.0,180333.0,10.0
Connecticut,Fairfield,0,0,0,0,0,0,1,0,0,0,0,0,18081.0,17876.0,943332.0,21.700000000000045
Maryland,Carroll,0,0,0,0,0,0,3,0,0,0,0,0,1569.0,1505.0,168447.0,38.0
Maryland,Prince George's,0,0,0,0,0,0,1,1,0,0,0,0,24457.0,23534.0,909327.0,101.5
Maryland,Anne Arundel,0,0,0,0,0,0,1,2,1,0,0,0,7460.0,7080.0,579234.0,65.60000000000014
Maryland,St. Mary's,0,0,0,0,0,0,0,1,1,0,0,0,1003.0,931.0,113510.0,63.39999999999998
Maryland,Baltimore,0,0,0,0,0,0,2,1,1,0,0,0,13396.0,12547.0,827370.0,102.59999999999991
Maryland,Calvert,0,0,0,0,0,0,2,0,0,0,0,0,714.0,650.0,92525.0,69.20000000000005
Maryland,Queen Anne's,0,0,0,0,0,0,1,0,0,0,0,0,434.0,400.0,50381.0,67.39999999999998
Maryland,Washington,0,0,0,0,0,0,1,1,1,0,0,0,1029.0,986.0,151049.0,28.40000000000009
Maryland,Montgomery,1,0,0,0,0,1,1,0,0,0,0,0,18597.0,17949.0,1050688.0,61.700000000000045
Maryland,Worcester,0,0,0,0,0,0,3,3,0,0,0,0,698.0,640.0,52276.0,110.90000000000009
Maryland,Frederick,0,0,0,0,0,0,1,0,2,0,0,0,3100.0,3023.0,259547.0,29.700000000000045
Maryland,Charles,0,0,0,0,0,0,0,1,1,0,0,0,2069.0,1934.0,163257.0,82.70000000000005
Maryland,Somerset,0,0,0,0,0,0,1,0,0,0,0,0,141.0,129.0,25616.0,46.799999999999955
Maryland,Dorchester,0,0,0,0,0,0,3,1,1,0,0,0,378.0,352.0,31929.0,81.5
Maryland,Howard,0,0,0,0,0,0,1,0,0,0,0,0,3919.0,3696.0,325690.0,68.5
Maryland,Harford,0,0,0,0,0,0,0,1,0,0,0,0,2015.0,1866.0,255441.0,58.299999999999955
Maryland,Kent,0,0,0,0,0,0,0,1,0,0,0,0,243.0,236.0,19422.0,36.100000000000136
Maryland,Wicomico,0,0,0,0,0,0,1,0,0,0,0,0,1356.0,1309.0,103609.0,45.399999999999864
Maryland,Cecil,0,0,0,0,0,0,1,0,0,0,0,0,709.0,663.0,102855.0,44.69999999999993
Maryland,Caroline,0,0,0,0,0,0,0,1,0,0,0,0,453.0,439.0,33406.0,41.90000000000009
New Hampshire,Rockingham,0,0,0,0,0,0,4,2,0,0,0,0,1698.0,1654.0,309769.0,14.300000000000068
New Hampshire,Grafton,0,0,0,0,0,0,1,3,0,0,0,0,104.0,103.0,89886.0,1.1000000000000085
New Hampshire,Coos,0,0,0,0,0,0,0,2,0,0,0,0,17.0,16.0,31563.0,3.1999999999999957
New Hampshire,Merrimack,0,0,0,0,0,0,0,1,0,0,0,0,466.0,458.0,151391.0,5.300000000000011
New Hampshire,Cheshire,0,0,0,0,0,0,1,1,0,0,0,0,101.0,93.0,76085.0,10.499999999999986
New Hampshire,Carroll,0,0,0,0,0,1,0,1,0,0,0,0,94.0,90.0,48910.0,8.199999999999989
New Hampshire,Strafford,0,0,0,0,0,0,1,0,0,0,0,0,362.0,338.0,130633.0,18.400000000000034
New Hampshire,Hillsborough,0,0,0,0,0,0,2,2,1,0,0,0,3863.0,3787.0,417025.0,18.199999999999932
New Hampshire,Belknap,0,0,0,0,0,0,1,0,0,0,0,0,115.0,110.0,61303.0,8.199999999999989
Arkansas,Coahoma,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Arkansas,Phillips,0,0,0,0,0,0,0,0,1,0,0,0,329.0,289.0,17782.0,225.0
Arkansas,Lee,0,0,0,0,0,0,0,0,1,0,0,0,896.0,890.0,8857.0,67.79999999999927
Arkansas,Columbia,0,0,0,0,0,0,3,0,0,0,0,0,220.0,207.0,23457.0,55.39999999999998
Arkansas,Ouachita,0,0,0,0,0,0,1,0,0,0,0,0,105.0,81.0,23382.0,102.70000000000005
Arkansas,Dallas,0,0,0,0,0,0,1,0,1,0,0,0,64.0,59.0,7009.0,71.30000000000007
Arkansas,Jefferson,0,0,0,0,0,0,2,0,2,4,0,0,1584.0,1404.0,66824.0,269.4000000000001
Arkansas,Prairie,0,0,0,0,0,0,0,0,2,0,0,0,100.0,76.0,8062.0,297.70000000000005
Arkansas,Woodruff,0,0,0,0,0,0,1,0,1,0,0,0,22.0,20.0,6320.0,31.600000000000023
Arkansas,Poinsett,0,0,0,0,0,0,1,0,2,0,0,0,292.0,173.0,23528.0,505.79999999999995
Arkansas,Hot Spring,0,0,0,0,0,0,1,0,2,0,0,0,1557.0,1475.0,33771.0,242.80000000000018
Arkansas,Newton,0,0,0,0,0,0,1,0,0,2,0,0,106.0,100.0,7753.0,77.40000000000009
Arkansas,Union,0,0,0,0,0,0,1,0,2,0,0,0,508.0,452.0,38682.0,144.79999999999995
Arkansas,Bradley,0,0,0,0,0,0,1,0,1,0,0,0,207.0,155.0,10763.0,483.20000000000005
Arkansas,Drew,0,0,0,0,0,0,3,0,1,0,0,0,217.0,171.0,18219.0,252.4999999999999
Arkansas,Arkansas,0,0,0,0,0,0,1,0,3,0,0,0,227.0,206.0,17486.0,120.10000000000014
Arkansas,Calhoun,0,0,0,0,0,0,1,0,1,0,0,0,17.0,13.0,5189.0,77.10000000000002
Arkansas,Grant,0,0,0,0,0,0,0,0,2,0,0,0,140.0,130.0,18265.0,54.799999999999955
Arkansas,Pulaski,0,0,0,0,0,0,1,0,4,3,0,0,5706.0,5054.0,391911.0,166.30000000000018
Arkansas,Cleburne,0,0,0,0,0,0,0,1,1,0,0,0,202.0,183.0,24919.0,76.20000000000005
Arkansas,Mississippi,0,0,0,0,0,0,1,2,2,0,0,0,1044.0,853.0,40651.0,469.89999999999964
Arkansas,Saline,0,0,0,0,0,0,1,0,1,0,0,0,1113.0,922.0,122437.0,156.0
Arkansas,Greene,0,0,0,0,0,0,1,0,0,0,0,0,492.0,403.0,45325.0,196.39999999999998
Arkansas,Ashley,0,0,0,0,0,0,2,0,1,0,0,0,330.0,262.0,19657.0,345.89999999999986
Arkansas,Lawrence,0,0,0,0,0,0,2,1,0,0,0,0,217.0,186.0,16406.0,189.0
Arkansas,Lafayette,0,0,0,0,0,0,0,0,4,0,0,0,56.0,50.0,6624.0,90.60000000000002
Arkansas,Clark,0,0,0,0,0,0,0,0,4,0,0,0,177.0,164.0,22320.0,58.200000000000045
Arkansas,Sevier,0,0,0,0,0,0,0,0,4,0,0,0,996.0,944.0,17007.0,305.6999999999998
Arkansas,Pike,0,0,0,0,0,0,0,0,3,0,0,0,111.0,84.0,10718.0,251.89999999999986
Arkansas,Faulkner,0,0,0,0,0,0,0,1,1,1,0,0,1330.0,1229.0,126007.0,80.20000000000005
Arkansas,Scott,0,0,0,0,0,0,0,0,2,0,0,0,66.0,45.0,10281.0,204.3
Arkansas,Washington,0,0,0,0,0,0,0,1,1,0,0,0,6321.0,6120.0,239187.0,84.0
Arkansas,Monroe,0,0,0,0,0,0,1,0,0,0,0,0,64.0,53.0,6701.0,164.20000000000005
Arkansas,Independence,0,0,0,0,0,0,1,0,1,0,0,0,550.0,413.0,37825.0,362.1999999999998
Arkansas,Crittenden,0,0,0,0,0,0,0,1,1,0,0,0,1381.0,1269.0,47955.0,233.60000000000036
Arkansas,Little River,0,0,0,0,0,0,0,0,6,0,0,0,185.0,158.0,12259.0,220.29999999999995
Arkansas,Chicot,0,0,0,0,0,0,1,1,4,0,0,0,736.0,552.0,10118.0,1818.5999999999995
Arkansas,Lonoke,0,0,0,0,0,0,0,0,2,0,0,0,531.0,469.0,73309.0,84.5
Arkansas,Howard,0,0,0,0,0,0,0,0,3,0,0,0,355.0,303.0,13202.0,393.9000000000001
Arkansas,Montgomery,0,0,0,0,0,0,0,0,2,1,0,0,38.0,29.0,8986.0,100.19999999999999
Arkansas,Yell,0,0,0,0,0,0,0,0,5,1,0,0,1069.0,1043.0,21341.0,121.80000000000018
Arkansas,Logan,0,0,0,0,0,0,0,0,1,0,0,0,277.0,196.0,21466.0,377.30000000000007
Arkansas,Nevada,0,0,0,0,0,0,1,0,3,0,0,0,143.0,134.0,8252.0,109.10000000000014
Arkansas,Franklin,0,0,0,0,0,0,0,0,3,0,0,0,128.0,111.0,17715.0,96.0
Arkansas,Boone,0,0,0,0,0,0,0,0,2,1,0,0,214.0,184.0,37432.0,80.10000000000002
Arkansas,Crawford,0,0,0,0,0,0,0,0,1,1,0,0,648.0,566.0,63257.0,129.60000000000014
Arkansas,White,0,0,0,0,0,0,0,0,2,0,0,0,328.0,271.0,78753.0,72.39999999999998
Arkansas,Lincoln,0,0,0,0,0,0,0,0,4,0,0,0,1224.0,1195.0,13024.0,222.60000000000036
Arkansas,Garland,0,0,0,0,0,0,0,0,1,0,0,0,1071.0,879.0,99386.0,193.19999999999993
Arkansas,Sebastian,0,0,0,0,0,0,0,0,1,0,0,0,2250.0,1919.0,127827.0,259.0
Arkansas,Madison,0,0,0,0,0,0,0,0,2,0,0,0,270.0,265.0,16576.0,30.200000000000045
Arkansas,St. Francis,0,0,0,0,0,0,0,0,1,0,0,0,1226.0,1144.0,24994.0,328.09999999999945
Arkansas,Polk,0,0,0,0,0,0,0,0,2,0,0,0,150.0,132.0,19964.0,90.19999999999993
Arkansas,Carroll,0,0,0,0,0,0,0,0,1,0,0,0,379.0,341.0,28380.0,133.80000000000018
Arkansas,Pope,0,0,0,0,0,0,0,0,2,0,0,0,1333.0,1241.0,64072.0,143.5999999999999
Arkansas,Van Buren,0,0,0,0,0,0,0,0,2,0,0,0,53.0,52.0,16545.0,6.0
Arkansas,Izard,0,0,0,0,0,0,0,0,1,0,0,0,53.0,45.0,13629.0,58.69999999999999
Arkansas,Shelby,0,0,0,0,0,0,0,0,2,0,0,0,,,,
Arkansas,Miller,0,0,0,0,0,0,1,0,1,0,0,0,518.0,475.0,43257.0,99.40000000000009
Arkansas,Hempstead,0,0,0,0,0,0,0,0,2,0,0,0,249.0,224.0,21532.0,116.10000000000014
Arkansas,Randolph,0,0,0,0,0,0,0,0,1,0,0,0,222.0,178.0,17958.0,245.0
Arkansas,Baxter,0,0,0,0,0,0,0,1,0,1,0,0,73.0,64.0,41932.0,21.5
Arkansas,Johnson,0,0,0,0,0,0,1,0,0,1,0,0,672.0,639.0,26578.0,124.20000000000027
Arkansas,Benton,0,0,0,0,0,0,0,0,1,0,0,0,4805.0,4611.0,279141.0,69.5
Arkansas,Searcy,0,0,0,0,0,0,0,0,0,1,0,0,33.0,27.0,7881.0,76.09999999999997
Kentucky,Marshall,0,0,0,0,0,0,0,1,1,0,0,0,139.0,128.0,31100.0,35.299999999999955
Kentucky,Todd,0,0,0,0,0,0,0,0,0,0,0,0,35.0,33.0,12294.0,16.30000000000001
Kentucky,Warren,0,0,0,0,0,0,1,0,0,0,0,0,2670.0,2486.0,132896.0,138.5
Kentucky,Adair,0,0,0,0,0,0,0,0,0,0,0,0,236.0,217.0,19202.0,98.90000000000009
Kentucky,Laurel,0,0,0,0,0,0,0,0,0,0,0,0,453.0,392.0,60813.0,100.29999999999995
Kentucky,Knott,0,0,0,0,0,0,0,0,0,0,0,0,62.0,47.0,14806.0,101.30000000000001
Kentucky,Muhlenberg,0,0,0,0,0,0,0,0,0,0,0,0,650.0,638.0,30622.0,39.19999999999982
Kentucky,Crittenden,0,0,0,0,0,0,0,0,0,0,0,0,32.0,26.0,8806.0,68.09999999999997
Kentucky,Mercer,0,0,0,0,0,0,1,2,1,0,0,0,84.0,77.0,21933.0,31.899999999999977
Kentucky,Carter,0,0,0,0,0,0,1,0,1,0,0,0,101.0,98.0,26797.0,11.199999999999989
Kentucky,Cumberland,0,0,0,0,0,0,0,1,0,0,0,0,63.0,55.0,6614.0,120.89999999999998
Kentucky,Owsley,0,0,0,0,0,0,0,0,1,0,0,0,12.0,10.0,4415.0,45.30000000000001
Kentucky,Robertson,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,2108.0,0.0
Kentucky,Christian,0,0,0,0,0,0,0,0,2,0,0,0,675.0,597.0,70461.0,110.70000000000005
Kentucky,Webster,0,0,0,0,0,0,0,0,2,0,0,0,92.0,83.0,12942.0,69.60000000000002
Kentucky,Lyon,0,0,0,0,0,0,0,0,2,0,0,0,32.0,30.0,8210.0,24.400000000000034
Kentucky,Livingston,0,0,0,0,0,0,0,1,0,0,0,0,35.0,33.0,9194.0,21.80000000000001
Kentucky,Union,0,0,0,0,0,0,0,2,1,0,0,0,67.0,57.0,14381.0,69.5
Kentucky,Pulaski,0,0,0,0,0,0,1,0,3,0,0,0,362.0,319.0,64979.0,66.20000000000005
Kentucky,Garrard,0,0,0,0,0,0,0,0,1,0,0,0,80.0,69.0,17666.0,62.19999999999999
Kentucky,Scott,0,0,0,0,0,0,0,0,1,0,0,0,388.0,346.0,57004.0,73.70000000000005
Kentucky,Clay,0,0,0,0,0,0,0,1,0,0,0,0,157.0,144.0,19901.0,65.29999999999995
Kentucky,Fulton,0,0,0,0,0,0,0,1,0,0,0,0,85.0,62.0,5969.0,385.29999999999995
Kentucky,McCracken,0,0,0,0,0,0,0,1,0,0,0,0,372.0,344.0,65418.0,42.90000000000009
Kentucky,Letcher,0,0,0,0,0,0,0,0,1,0,0,0,60.0,52.0,21553.0,37.099999999999966
Kentucky,Pike,0,0,0,0,0,0,0,1,3,0,0,0,251.0,224.0,57876.0,46.69999999999999
Kentucky,Daviess,0,0,0,0,0,0,0,1,1,0,0,0,774.0,723.0,101511.0,50.299999999999955
Kentucky,Carroll,0,0,0,0,0,0,0,1,0,0,0,0,159.0,145.0,10631.0,131.69999999999982
Kentucky,Gallatin,0,0,0,0,0,0,0,1,1,0,0,0,81.0,79.0,8869.0,22.59999999999991
Kentucky,Whitley,0,0,0,0,0,0,0,1,0,0,0,0,166.0,148.0,36264.0,49.69999999999999
Kentucky,Perry,0,0,0,0,0,0,0,2,0,0,0,0,232.0,193.0,25758.0,151.4000000000001
Kentucky,Barren,0,0,0,0,0,0,0,1,1,0,0,0,375.0,342.0,44249.0,74.60000000000002
Kentucky,Green,0,0,0,0,0,0,0,1,1,0,0,0,45.0,39.0,10941.0,54.80000000000001
Kentucky,Clark,0,0,0,0,0,0,0,0,1,0,0,0,166.0,162.0,36263.0,11.100000000000023
Kentucky,Hickman,0,0,0,0,0,0,0,0,2,0,0,0,53.0,35.0,4380.0,410.9
Kentucky,Powell,0,0,0,0,0,0,1,0,0,0,0,0,60.0,49.0,12359.0,89.0
Kentucky,Caldwell,0,0,0,0,0,0,0,1,2,0,0,0,53.0,49.0,12747.0,31.400000000000034
Kentucky,Breckinridge,0,0,0,0,0,0,0,1,1,0,0,0,75.0,52.0,20477.0,112.4
Kentucky,Owen,0,0,0,0,0,0,0,1,0,1,0,0,50.0,43.0,10901.0,64.19999999999999
Kentucky,Graves,0,0,0,0,0,0,0,0,2,0,0,0,560.0,522.0,37266.0,102.0
Kentucky,Ohio,0,0,0,0,0,0,0,0,1,0,0,0,366.0,355.0,23994.0,45.90000000000009
Kentucky,Hardin,0,0,0,0,0,0,0,0,1,0,0,0,704.0,533.0,110958.0,154.10000000000002
Kentucky,Washington,0,0,0,0,0,0,0,0,1,0,0,0,88.0,65.0,12095.0,190.20000000000005
Kentucky,Estill,0,0,0,0,0,0,0,0,1,0,0,0,27.0,17.0,14106.0,70.9
Kentucky,Boone,0,0,0,0,0,0,0,0,1,0,0,0,1111.0,1048.0,133581.0,47.200000000000045
Kentucky,Elliott,0,0,0,0,0,0,1,0,0,0,0,0,11.0,8.0,7517.0,39.900000000000006
Kentucky,Lewis,0,0,0,0,0,0,0,1,0,0,0,0,41.0,37.0,13275.0,30.19999999999999
Kentucky,Henderson,0,0,0,0,0,0,0,0,1,1,0,0,351.0,328.0,45210.0,50.89999999999998
Kentucky,Ballard,0,0,0,0,0,0,0,0,1,0,0,0,36.0,31.0,7888.0,63.39999999999998
Kentucky,Oldham,0,0,0,0,0,0,0,0,0,1,0,0,633.0,582.0,66799.0,76.30000000000007
Kentucky,Jefferson,0,0,0,0,0,0,0,0,0,3,0,0,8506.0,7414.0,766757.0,142.39999999999998
Kentucky,Meade,0,0,0,0,0,0,0,0,0,4,0,0,122.0,99.0,28572.0,80.5
Kentucky,Logan,0,0,0,0,0,0,0,0,1,0,0,0,339.0,314.0,27102.0,92.20000000000005
Kentucky,Trimble,0,0,0,0,0,0,0,1,0,0,0,0,32.0,32.0,8471.0,0.0
Kentucky,Bell,0,0,0,0,0,0,0,1,0,0,0,0,318.0,285.0,26032.0,126.79999999999995
Kentucky,Leslie,0,0,0,0,0,0,0,1,0,0,0,0,31.0,27.0,9877.0,40.5
Kentucky,Magoffin,0,0,0,0,0,0,0,1,0,0,0,0,40.0,30.0,12161.0,82.19999999999999
Kentucky,Fleming,0,0,0,0,0,0,0,0,0,1,0,0,60.0,57.0,14581.0,20.600000000000023
Kentucky,Calloway,0,0,0,0,0,0,0,0,0,1,0,0,254.0,198.0,39001.0,143.59999999999997
Kentucky,Butler,0,0,0,0,0,0,0,0,0,1,0,0,300.0,296.0,12879.0,31.09999999999991
Kentucky,Madison,0,0,0,0,0,0,0,0,0,1,0,0,549.0,411.0,92987.0,148.39999999999998
Kentucky,Marion,0,0,0,0,0,0,0,1,0,0,0,0,124.0,113.0,19273.0,57.10000000000002
Kentucky,Woodford,0,0,0,0,0,0,0,1,0,0,0,0,157.0,135.0,26734.0,82.29999999999995
Kentucky,Boyle,0,0,0,0,0,0,0,0,0,1,0,0,157.0,142.0,30060.0,49.89999999999998
Kentucky,Trigg,0,0,0,0,0,0,0,0,1,0,0,0,54.0,53.0,14651.0,6.800000000000011
Illinois,Gallatin,0,0,0,0,0,0,0,0,0,0,0,0,51.0,45.0,4828.0,124.19999999999993
Illinois,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,51.0,43.0,15678.0,51.0
Illinois,Adams,0,0,0,0,0,0,0,0,1,0,0,0,557.0,454.0,65435.0,157.4000000000001
Illinois,Hancock,0,0,0,0,0,0,0,0,1,0,0,0,63.0,35.0,17708.0,158.10000000000002
Illinois,Knox,0,0,0,0,0,0,0,0,0,0,0,0,313.0,265.0,49699.0,96.59999999999991
Illinois,LaSalle,0,0,0,0,0,0,0,0,0,0,0,0,801.0,577.0,108669.0,206.10000000000002
Illinois,Williamson,0,0,0,0,0,0,0,1,1,0,0,0,434.0,344.0,66597.0,135.20000000000005
Illinois,Alexander,0,0,0,0,0,0,0,1,0,0,0,0,37.0,36.0,5761.0,17.300000000000068
Illinois,Johnson,0,0,0,0,0,0,0,1,2,0,0,0,71.0,59.0,12417.0,96.59999999999997
Illinois,Saline,0,0,0,0,0,0,0,1,1,1,0,0,134.0,115.0,23491.0,80.89999999999998
Illinois,White,0,0,0,0,0,0,0,2,1,0,0,0,71.0,60.0,13537.0,81.30000000000001
Illinois,Wabash,0,0,0,0,0,0,0,1,1,0,0,0,40.0,33.0,11520.0,60.69999999999999
Illinois,Moultrie,0,0,0,0,0,0,0,1,0,0,0,0,75.0,62.0,14501.0,89.60000000000002
Illinois,Franklin,0,0,0,0,0,0,0,1,0,0,0,0,194.0,134.0,38469.0,156.0
Illinois,Bond,0,0,0,0,0,0,0,2,1,0,0,0,62.0,57.0,16426.0,30.5
Illinois,Logan,0,0,0,0,0,0,0,1,0,0,0,0,157.0,87.0,28618.0,244.60000000000002
Illinois,Peoria,0,0,0,0,0,0,0,1,0,0,0,0,1667.0,1399.0,179179.0,149.60000000000002
Illinois,Randolph,0,0,0,0,0,0,0,1,0,0,0,0,474.0,435.0,31782.0,122.70000000000005
Illinois,Perry,0,0,0,0,0,0,0,1,0,0,0,0,184.0,126.0,20916.0,277.30000000000007
Illinois,Jefferson,0,0,0,0,0,0,0,1,2,0,0,0,292.0,191.0,37684.0,268.09999999999997
Illinois,Hamilton,0,0,0,0,0,0,0,2,1,0,0,0,29.0,23.0,8116.0,73.90000000000003
Illinois,Pope,0,0,0,0,0,0,0,1,1,0,0,0,11.0,8.0,4177.0,71.80000000000001
Illinois,Wayne,0,0,0,0,0,0,0,2,0,0,0,0,66.0,50.0,16215.0,98.60000000000002
Illinois,Jackson,0,0,0,0,0,0,0,1,0,0,0,0,731.0,658.0,56750.0,128.5999999999999
Illinois,Washington,0,0,0,0,0,0,0,1,0,0,0,0,67.0,59.0,13887.0,57.60000000000002
Illinois,Fayette,0,0,0,0,0,0,0,1,0,0,0,0,69.0,58.0,21336.0,51.599999999999966
Illinois,Douglas,0,0,0,0,0,0,0,1,0,0,0,0,122.0,103.0,19465.0,97.59999999999991
Illinois,Iroquois,0,0,0,0,0,0,0,1,0,0,0,0,267.0,250.0,27114.0,62.700000000000045
Illinois,Marion,0,0,0,0,0,0,0,1,0,0,0,0,165.0,140.0,37205.0,67.19999999999999
Illinois,Union,0,0,0,0,0,0,0,0,1,1,0,0,327.0,305.0,16653.0,132.0999999999999
Illinois,Clay,0,0,0,0,0,0,0,0,1,0,0,0,26.0,15.0,13184.0,83.39999999999999
Illinois,Coles,0,0,0,0,0,0,0,0,1,0,0,0,492.0,411.0,50621.0,160.0
Illinois,Madison,0,0,0,0,0,0,0,1,0,0,0,0,2702.0,2266.0,262966.0,165.79999999999995
Illinois,Sangamon,0,0,0,0,0,0,0,1,0,0,0,0,1321.0,1081.0,194672.0,123.30000000000007
Illinois,Woodford,0,0,0,0,0,0,0,1,0,0,0,0,165.0,108.0,38459.0,148.2
Illinois,Kane,0,0,0,0,0,0,0,1,0,0,0,0,9933.0,9401.0,532403.0,99.90000000000009
Illinois,St. Clair,0,0,0,0,0,0,0,0,1,0,0,0,4518.0,4074.0,259686.0,171.0
Illinois,Piatt,0,0,0,0,0,0,0,1,0,0,0,0,63.0,51.0,16344.0,73.5
Illinois,Cass,0,0,0,0,0,0,0,0,1,0,0,0,233.0,203.0,12147.0,247.0
Illinois,Ford,0,0,0,0,0,0,0,0,1,0,0,0,50.0,42.0,12961.0,61.80000000000001
Illinois,Richland,0,0,0,0,0,0,0,0,1,0,0,0,20.0,14.0,15513.0,38.7
Illinois,Mason,0,0,0,0,0,0,0,1,0,0,0,0,56.0,43.0,13359.0,97.30000000000001
Illinois,DuPage,0,0,0,0,0,0,0,1,0,0,0,0,12427.0,11689.0,922921.0,80.0
Illinois,Edwards,0,0,0,0,0,0,0,0,1,0,0,0,20.0,14.0,6395.0,93.79999999999998
Illinois,Macoupin,0,0,0,0,0,0,0,1,0,0,0,0,182.0,142.0,44926.0,89.0
Illinois,De Witt,0,0,0,0,0,0,0,1,0,0,0,0,34.0,31.0,15638.0,19.200000000000017
Illinois,Kankakee,0,0,0,0,0,0,0,1,0,0,0,0,1883.0,1769.0,109862.0,103.79999999999995
Illinois,Champaign,0,0,0,0,0,0,0,1,0,0,0,0,1693.0,1576.0,209689.0,55.799999999999955
Illinois,Will,0,0,0,0,0,0,0,1,0,0,0,0,9413.0,8729.0,690743.0,99.0
Indiana,Vigo,0,0,0,0,0,0,0,1,0,0,0,0,702.0,512.0,107038.0,177.49999999999994
Indiana,Tippecanoe,0,0,0,0,0,0,0,1,0,0,0,0,1241.0,1121.0,195732.0,61.299999999999955
Indiana,Elkhart,0,0,0,0,0,0,0,1,1,0,0,0,5016.0,4720.0,206341.0,143.4000000000001
Indiana,Perry,0,0,0,0,0,0,0,0,1,0,0,0,198.0,183.0,19169.0,78.20000000000005
Indiana,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,600.0,558.0,44231.0,94.90000000000009
Indiana,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,913.0,847.0,44729.0,147.60000000000014
Indiana,Wayne,0,0,0,0,0,0,0,0,0,0,0,0,669.0,610.0,65884.0,89.5
Indiana,Gibson,0,0,0,0,0,0,0,0,1,0,0,0,232.0,203.0,33659.0,86.19999999999993
Indiana,Daviess,0,0,0,0,0,0,0,1,1,0,0,0,279.0,251.0,33351.0,84.0
Indiana,Owen,0,0,0,0,0,0,0,0,1,0,0,0,100.0,82.0,20799.0,86.60000000000002
Indiana,Hamilton,0,0,0,0,0,0,0,0,1,1,0,0,2860.0,2573.0,338011.0,84.89999999999998
Indiana,Knox,0,0,0,0,0,0,0,2,3,0,0,0,162.0,135.0,36594.0,73.80000000000001
Indiana,Greene,0,0,0,0,0,0,0,1,1,1,0,0,259.0,245.0,31922.0,43.89999999999998
Indiana,Johnson,0,0,0,0,0,0,0,2,0,0,0,0,1823.0,1701.0,158167.0,77.19999999999982
Indiana,Montgomery,0,0,0,0,0,0,0,1,1,0,0,0,361.0,344.0,38338.0,44.30000000000007
Indiana,Wells,0,0,0,0,0,0,0,1,0,1,0,0,191.0,151.0,28296.0,141.39999999999998
Indiana,Monroe,0,0,0,0,0,0,0,1,0,1,0,0,770.0,699.0,148431.0,47.89999999999998
Indiana,Henry,0,0,0,0,0,0,0,1,0,0,0,0,412.0,370.0,47972.0,87.5
